primary_account_number,tier_coeff,amount_difference,total_payroll,total_credit_amount,total_debit_amount,avg_spend,transaction_count,credit_debit_ratio,financial_score,standing,cluster,predicted_standing
2289310341316470,1.0,14317.01,0.20923111061799624,1115.19,15432.2,0.1517191833706846,0.5,1.1861143808882886e-05,0.18306252872237289,high,1,medium
2289792703352112,1.0,11058.75,0.14626016389025379,463.36,11522.109999999999,0.1727153374604874,0.30000000000000004,6.600586424278347e-06,0.10892150379146738,high,1,medium
2289876220234133,0.5,-273.04999999999995,0.018528791745256852,1507.82,1234.77,0.027495632151405287,0.45,0.00020028367008692903,0.058147799498362726,high,0,low
2290209628686042,0.5,-95.3,0.0,95.3,0.0,0.009422434078308204,0.0,0.015643235736832514,0.0018753636566094668,low,0,low
2290348973116013,0.75,-33.75,0.0,33.75,0.0,0.003206455326755471,0.0,0.005539970683295881,0.0010060092542349128,low,0,low
2290480589258325,1.0,-181.92999999999972,0.09955936662915471,6463.23,6281.3,0.07550856252780959,0.8,0.00016887471488396115,0.2273455844818884,high,1,medium
2290508018498045,0.75,-398.86,0.0,398.86,0.0,0.0400791767236591,0.0,0.06547178390338948,0.011725213123988202,medium,0,low
2290607159696647,1.0,-5343.16,0.0,5343.16,0.0,0.05375897555014695,0.45,0.8770651779602731,0.3702436558330672,high,1,medium
2290869611084032,0.5,5117.0,0.08110507045378897,0.0,5117.0,0.516567527444228,0.0,0.0,-0.011634989042798333,low,0,low
2291559407816189,1.0,-4091.0,0.0,4091.0,0.0,0.034227437831796596,0.55,0.6715265204552132,0.33553521235338435,high,1,medium
2291949991365059,0.75,-906.3,0.0,906.3,0.0,0.091325907149133,0.0,0.1487666794154387,0.026623059832288732,medium,0,low
2292076795757189,0.75,789.0,0.012505745668954368,0.0,789.0,0.07947969581595452,0.0,0.0,-0.0026782189480960674,low,0,low
2292180603632350,0.75,-20.57,0.0,20.57,0.0,0.0018753976509558773,0.0,0.0033765095394191484,0.0006190598225476176,low,0,low
2292198655049448,0.5,-205.04,0.0,205.04,0.0,0.020505155576202545,0.0,0.03365675818971814,0.004023255949647593,medium,0,low
2292342530128197,0.75,1767.27,0.028011443787544974,0.0,1767.27,0.17827588644603562,0.0,0.0,-0.006017687489222117,low,0,low
2292638380657874,0.75,7018.57,0.1513290326670999,2528.93,9547.5,0.11067141384252244,0.5,4.347457501793363e-05,0.12518329681630358,high,1,medium
2292723526436118,0.75,3782.5,0.05995308364108985,0.0,3782.5,0.3817954130015452,0.0,0.0,-0.012896971519329808,low,0,low
2292895134039979,0.75,-11.64,0.0,11.64,0.0,0.0009735505307062282,0.0,0.001910674333438935,0.00035688543522079325,low,0,low
2292922666788094,0.5,1395.96,0.022126135264934777,0.0,1395.96,0.14077702259162383,0.0,0.0,-0.003166777458217606,low,0,low
2292951877941762,0.5,-368.74,0.0,368.74,0.0,0.037037336268796905,0.0,0.06052766784469698,0.007227283363264701,medium,0,low
2293201546121498,0.5,-813.48,0.0,813.48,0.0,0.0819519486159222,0.0,0.13353052893177875,0.015931981908970702,medium,0,low
2293452636288628,0.75,571.44,0.0,0.0,571.44,0.05750815500055546,0.0,0.0,-0.00431311162504166,low,0,low
2293494590537541,0.5,-444.98,0.0,444.98,0.0,0.044736868681768155,0.0,0.073042256434163,0.00871949503103604,medium,0,low
2293745499045302,0.5,1097.9499999999998,0.03720340460604524,2752.0499999999997,3849.9999999999995,0.06647259616841213,0.45,0.00011730499105736406,0.05945456174629592,high,1,medium
2293863186345552,0.75,-8.01,0.0,8.01,0.0,0.0006069542209070986,0.0,0.0013148197088355556,0.0002503128679199676,low,0,low
2294316785984445,0.5,-514.92,0.0,514.92,0.0,0.05180015956533594,0.0,0.08452271716274709,0.010088399596145266,medium,0,low
2294508629532238,0.75,3544.9,0.056187094831275465,0.0,3544.9,0.35780001817832946,0.0,0.0,-0.0120858889701649,low,0,low
2294614383816740,0.5,-816.55,0.0,816.55,0.0,0.08226199012310768,0.0,0.13403446107985928,0.015992069655823508,medium,0,low
2294674456322505,0.5,-550.61,0.0,550.61,0.0,0.055404518324765964,0.0,0.09038113356828281,0.010786944119004124,medium,0,low
2294740803149980,0.5,-8.3,0.0,8.3,0.0,0.0006362415294034479,0.0,0.001362422419892024,0.0001725512865136312,low,0,low
2294867143648932,0.75,807.45,0.0,0.0,807.45,0.08134297458063605,0.0,0.0,-0.006100723093547703,low,0,low
2294993397453918,0.75,-216.76,0.0,216.76,0.0,0.021688766802330863,0.0,0.03558056430551748,0.006378969458566618,medium,0,low
2295306011987568,0.75,-968.93,0.0,968.93,0.0,0.09765095587715489,0.0,0.1590472235308408,0.02846180360365256,medium,0,low
2295610143888994,1.0,-262.8399999999998,0.04943652818944065,4797.69,4534.85,0.09404801098779023,0.45,0.00017362297285153743,0.12045007065938065,high,1,medium
2296024456979185,0.75,-34.4,0.0,34.4,0.0,0.0032720992940748744,0.0,0.005646666414974171,0.001025092496313573,low,0,low
2296162950641032,0.75,-778.68,0.0,778.68,0.0,0.07843747159636029,0.0,0.12781820360500254,0.022876285441398546,medium,0,low
2296180610853706,0.5,-583.54,0.0,583.54,0.0,0.058730142699885884,0.0,0.09578650348238453,0.011431468387363385,medium,0,low
2296319314919054,1.0,36314.1,0.6118083403338035,2285.5,38599.6,0.5159249739948899,0.35000000000000003,9.718983832086077e-06,0.25004333741249185,high,2,high
2296465184788796,0.75,-982.38,0.0,982.38,0.0,0.09900928104707178,0.0,0.1612550044401839,0.028856679920510997,medium,0,low
2296504427173968,1.0,11057.839999999998,0.24937312770442693,5161.19,16219.029999999999,0.16589061772915373,0.6,5.223142605215507e-05,0.2207072023514497,high,1,medium
2296522897533966,0.75,-534.04,0.0,534.04,0.0,0.05373110211171594,0.0,0.08766121314688391,0.01569394029967018,medium,0,low
2296730880480810,0.5,845.25,0.0,0.0,845.25,0.08516042375705674,0.0,0.0,-0.004258021187852837,low,0,low
2297241954157176,0.75,-312.0,0.0,312.0,0.0,0.03130712287540775,0.0,0.05121395120557969,0.009175104805599849,medium,0,low
2297280072720812,0.5,-955.34,0.0,955.34,0.0,0.0962784920065846,0.0,0.156816462002367,0.01870854470002582,medium,0,low
2297294667116849,0.75,1013.4199999999997,0.07613986146994024,3790.32,4803.74,0.14445140158286118,0.25000000000000006,0.00012949102687213686,0.056056993998190974,high,1,medium
2297408656002295,0.75,1930.7,0.03060182910399265,0.0,1930.7,0.19478079964451267,0.0,0.0,-0.0065755798335403815,low,0,low
2297722330604635,1.0,-1434.05,0.0,2043.1399999999999,609.09,0.044439787650181625,0.25000000000000006,0.000549715406985813,0.05822093585707759,high,1,medium
2298516048175493,1.0,17036.0,0.21732101250574568,2239.94,19275.940000000002,0.1669444947240118,0.6,1.9073569625395475e-05,0.2093736269754974,high,2,high
2298788420475987,0.75,-62.94,0.0,62.94,0.0,0.006154374412991446,0.0,0.010331429772048673,0.0018629936177365929,low,0,low
2298868058911352,0.5,-2776.85,0.0,2776.8500000000004,0.0,0.04653736488283394,0.25000000000000006,0.4558123730936346,0.09729498771990348,high,0,low
2299061096033822,0.5,-397.74,0.0,397.74,0.0,0.03996606711843182,0.0,0.06528793895034381,0.00779488748662998,medium,0,low
2299154522675280,0.75,5491.51,0.08333993755052227,2792.16,8283.67,0.11165362203213526,0.45,5.532211517693004e-05,0.09789015943051677,high,1,medium
2299154897881414,0.5,5352.8,0.0848425290453472,0.0,5352.8,0.5403811389733284,0.0,0.0,-0.012171614365730664,low,0,low
2299473088240358,0.75,-372.63,0.0,372.63,0.0,0.03743019016552379,0.0,0.06116620076197167,0.01095513090902934,medium,0,low
2300402728986838,1.0,8254.1,0.13082848583791667,0.0,8254.1,0.8333855118714592,0.0,0.0,-0.03754858114387509,low,1,medium
2302784624068375,0.5,-548.18,0.0,548.18,0.0,0.05515911087771034,0.0,0.0899822556790855,0.010739382807977305,medium,0,low
2304945198327319,0.75,686.8500000000004,0.0703079678559541,3748.9500000000003,4435.8,0.11788141669780548,0.30000000000000004,0.00013869904965301713,0.06589594259602446,high,1,medium
2306065274033448,0.75,-209.32,0.0,209.32,0.0,0.020937395853321078,0.0,0.03435930854599981,0.006160539733850877,medium,0,low
2308988850105587,0.5,2460.7,0.03900239336830927,0.0,2460.7,0.2483058806895646,0.0,0.0,-0.00558987519502411,low,0,low
2310158199560464,0.75,-1257.02,0.028365059992708944,3046.6,1789.58,0.0811995677597229,0.25000000000000006,0.0002792900075618656,0.04829370091780831,medium,1,medium
2310651513822263,0.75,-67.77,0.0,67.77,0.0,0.00664215958553409,0.0,0.011124261132058126,0.002004796785798022,low,0,low
2313171274846770,0.5,-1503.3400000000001,0.0033443755844732212,2021.6200000000001,518.28,0.03186130944566195,0.35000000000000003,0.0006390452611173659,0.04283805704416732,medium,0,low
2314933163735169,0.75,-368.90999999999985,0.02642468814886434,2781.75,2412.84,0.0522585564386633,0.45,0.0001891660983177051,0.08743465127829862,high,1,medium
2314943405013689,0.75,-248.16,0.0,248.16,0.0,0.024859875377452812,0.0,0.040734788881976465,0.007300836845135744,medium,0,low
2315041170829220,0.75,-117.58,0.0,117.58,0.0,0.011672507296579445,0.0,0.019300437124205323,0.0034671603057027387,medium,0,low
2316928451154477,0.5,-2917.86,0.03256930465518061,5963.07,3045.21,0.07561074137286784,0.55,0.0003213244385640703,0.07071728991179782,high,1,medium
2318537474112491,1.0,11605.66,0.23803078093547417,3411.94,15017.6,0.15489905977640656,0.55,3.72911369125288e-05,0.2053320546908491,high,1,medium
2322132041042944,0.75,676.0,0.01071468196731705,0.0,676.0,0.06806774457427363,0.0,0.0,-0.002292476826649797,low,0,low
2323924075818143,0.75,2515.45,0.07546781632879491,4008.29,6523.74,0.0662753486704572,0.75,0.00010083925167399,0.155487339467651,high,1,medium
2329127990881170,1.0,-323.11999999999995,0.05566562584203769,6121.04,5797.92,0.08004497453350705,0.7,0.00017326537764647066,0.18653045120465642,high,1,medium
2329772916169349,0.5,-339.94,0.0,339.94,0.0,0.034128803562952566,0.0,0.05580022619495116,0.0066635937510950444,medium,0,low
2331165667010653,1.0,3200.9800000000005,0.0794344676736777,3796.4,6997.38,0.0776602758777897,0.65,8.904471204950598e-05,0.18256274951162307,high,1,medium
2332732437039194,1.0,8828.1,0.1399264554373841,0.0,8828.1,0.8913541845504399,0.0,0.0,-0.040161159051959563,low,1,medium
2334216073375433,0.75,-3130.64,0.0,3564.91,434.27,0.05749517047954722,0.30000000000000004,0.001344384584695464,0.05224034874559044,high,1,medium
2334406088247921,0.75,-443.38,0.0,443.38,0.0,0.044575283531443466,0.0,0.0727796207869549,0.013032268412206591,medium,0,low
2336597276768773,1.0,6973.0,0.11052289550015058,0.0,6973.0,0.7040063018208628,0.0,0.0,-0.03171761675703358,low,1,medium
2339061682497938,1.0,6020.0,0.09541772994563409,0.0,6020.0,0.6077621466587221,0.0,0.0,-0.027380009184900286,low,1,medium
2339174101194703,0.5,4274.5599999999995,0.07855637095623781,2216.09,6490.65,0.09749801104389619,0.4,5.6035852924660974e-05,0.058880869743085505,high,1,medium
2339382761539667,1.0,19489.350000000002,0.3343741579623084,1606.65,21096.0,0.28639263676668114,0.35000000000000003,1.2500698043172473e-05,0.17589544181955277,high,2,high
2344713341812914,0.75,-874.54,0.0,874.54,0.0,0.088118441915188,0.0,0.1435533618183579,0.02569062326549143,medium,0,low
2345487597997427,0.5,-441.59,0.0,441.59,0.0,0.04439451014451772,0.0,0.07248579715664082,0.008653144066270236,medium,0,low
2347436713695942,1.0,22084.5,0.39975590813269724,3136.5,25221.0,0.4089186346631888,0.30000000000000004,2.0412653325177643e-05,0.1740288281761227,high,2,high
2347741313518307,0.75,-384.78,0.0,384.78,0.0,0.038657227400801866,0.0,0.06316059020795818,0.01131184074173045,medium,0,low
2350249163009793,0.5,-1372.24,0.0361382764578149,4895.77,3523.5299999999997,0.09427259190435953,0.4,0.00022800978473229143,0.051644770252609475,high,1,medium
2350948014138111,1.0,-2747.03,0.0,2747.03,0.0,0.04603544100963789,0.25000000000000006,0.4509175012187936,0.1931717062646743,high,1,medium
2351181022031735,1.0,-4678.67,0.018739598357927437,5860.97,1182.3,0.06446210047842058,0.5,0.000813033280453638,0.12535655936156864,high,1,medium
2354907872550540,0.75,-52.98,0.0,52.98,0.0,0.005148506852220281,0.0,0.008696522868178245,0.0015705796314235837,low,0,low
2355698169340609,1.0,17349.27,0.2939912190328256,2730.42,20079.690000000002,0.20921705567985577,0.5,2.2319502711620684e-05,0.20698191694431686,high,2,high
2358228300946341,0.5,5022.4,0.07960564898321472,0.0,5022.4,0.5070138054312808,0.0,0.0,-0.01141970169950147,low,0,low
2358978242565829,0.75,-19.07,0.0,19.07,0.0,0.0017239115725264848,0.0,0.003130288620161554,0.0005750215715968632,low,0,low
2360400989368701,0.75,3739.5,0.059271528427192466,0.0,3739.5,0.3774528120865693,0.0,0.0,-0.012750184694354676,low,0,low
2361237407794335,0.75,-254.5,0.0,254.5,0.0,0.02550015653561438,0.0,0.04177548263403857,0.007486971852487599,medium,0,low
2362871171653597,0.75,1072.36,0.0,0.0,1072.36,0.10809642593845625,0.0,0.0,-0.00810723194538422,low,0,low
2362994680443696,1.0,1443.1599999999999,0.0647477453202517,2641.84,4085.0,0.08471656954725862,0.35000000000000003,0.00010613089791670485,0.10172189317673726,high,1,medium
2363800331375873,0.5,-59.49,0.0,59.49,0.0,0.005805956432603844,0.0,0.009765121657756205,0.0011744704270332386,low,0,low
2366188924141838,1.0,6949.530000000001,0.15776259688386618,3003.87,9953.400000000001,0.1633685201829952,0.35000000000000003,4.9533581982527716e-05,0.12639491696564842,high,1,medium
2366479846503357,0.75,-334.86,0.0,334.86,0.0,0.03361577071067169,0.0,0.05496635801506544,0.009846247750089347,medium,0,low
2367664047350471,0.5,-934.68,0.0,934.68,0.0,0.0941920237530171,0.0,0.1534251792077924,0.018304175693518,medium,0,low
2369096705466885,1.0,13401.41,0.25543104404748695,3002.11,16403.52,0.21755229916592886,0.4,3.0039781064910467e-05,0.167654647434347,high,1,medium
2373979842189144,0.5,-135.48,0.0,135.48,0.0,0.01348024116583686,0.0,0.02223867342734595,0.0026617889558100496,medium,0,low
2376586179327101,1.0,13244.42,0.2179106370163732,503.78,13748.2,0.2396843030125532,0.25000000000000006,6.01446749404043e-06,0.1148020969947235,high,1,medium
2377153902262474,0.5,-872.07,0.0,872.07,0.0,0.08786899483937427,0.0,0.1431479180379804,0.017078737963728347,medium,0,low
2378530445675982,0.75,-567.88,0.0,567.88,0.0,0.05714862804108303,0.0,0.09321595708533524,0.0166874432411192,medium,0,low
2383272386562423,1.0,-1213.8100000000002,0.05138958013028799,4820.94,3607.13,0.06527162230714074,0.6,0.00021932252597803818,0.16152498757268013,high,1,medium
2387616481980771,0.75,-2.01,0.0,2.01,0.0,1.0099071895292575e-06,0.0,0.00032993603180517684,7.415986411695009e-05,low,0,low
2389391164576779,0.5,-76.92,0.0,76.92,0.0,0.0075662246639533835,0.0,0.012626208739529455,0.001515620077731749,low,0,low
2391669784801842,0.5,1835.2699999999995,0.0557803807199125,1683.9700000000003,3519.24,0.07486600695681782,0.30000000000000004,7.852279795358873e-05,0.04353004469783684,medium,0,low
2395125162802619,0.75,-769.3,0.0,769.3,0.0,0.07749017865258183,0.0,0.12627850212324504,0.0226008995787865,medium,0,low
2399611253554496,0.5,-3677.42,0.022676926978491385,5191.99,1514.5700000000002,0.056239711570506674,0.55,0.0005623303666062884,0.06999082619770161,high,1,medium
2402135569092756,1.0,1714.8,0.07834778336054271,4398.69,6113.49,0.07057352629293369,0.7,0.0001180855634543725,0.1953997972159329,high,1,medium
2404303054868746,1.0,-1762.69,0.0,4203.73,2441.04,0.06080348215998949,0.5,0.0002825632844973133,0.11900442076935025,high,1,medium
2406625016220436,0.75,90.51,0.0,0.0,90.51,0.008938688534523679,0.0,0.0,-0.000670401640089276,low,0,low
2407217340242226,0.5,-747.02,0.0,747.02,0.0,0.07524010543431059,0.0,0.12262130073587225,0.014631189838665308,medium,0,low
2407414201349840,0.75,5082.0,0.08055031620991901,0.0,5082.0,0.5130328522808755,0.0,0.0,-0.017333005915961926,low,0,low
2408668826343517,1.0,5213.050000000001,0.09765988809814397,2844.9799999999996,8058.030000000001,0.09155658678300799,0.55,5.794689028906883e-05,0.16254268622313633,high,1,medium
2413900532931837,1.0,11459.05,0.22005357340983658,2424.3500000000004,13883.4,0.18279039600705138,0.4,2.8661696369169708e-05,0.1587483096016484,high,1,medium
2414521117518689,1.0,-2044.21,0.0,2044.21,0.0,0.02560379826093982,0.35000000000000003,0.3355515102370451,0.18560507324501957,high,1,medium
2414797341855952,0.75,-51.96,0.0,51.96,0.0,0.005045496318888295,0.0,0.00852909264308308,0.0015406336207770708,low,0,low
2419838638406664,0.75,-800.7800000000001,0.0440078616601417,3625.25,2824.47,0.07217155854488085,0.4,0.00021061095146143123,0.08118658425899997,high,1,medium
2419903849830225,1.0,16723.43,0.2684503336450524,1692.48,18415.91,0.2899066990029331,0.30000000000000004,1.5084831690914993e-05,0.1399714723249823,high,2,high
2420259094798519,1.0,31425.5,0.5247658144584806,2748.9500000000003,34174.45,0.286638073345675,0.6,1.3203415434045295e-05,0.30500818875053093,high,2,high
2421510702966701,0.5,6659.1900000000005,0.12952719088301026,1512.81,8172.0,0.10847312132015068,0.4,3.0383414402062223e-05,0.06724815985067957,high,1,medium
2422332061632942,1.0,35602.380000000005,0.5776164587659096,1768.01,37370.39,0.3591266689863929,0.5,7.765673999220972e-06,0.2912554233716288,high,2,high
2422698485833393,1.0,3845.649999999999,0.09748141573283035,3104.59,6950.239999999999,0.0844183944495501,0.55,7.331210006827904e-05,0.16319864969155612,high,1,medium
2423861601861917,0.5,-358.01,0.0,358.01,0.0,0.03595370585443198,0.0,0.05876636753560765,0.007017269837619548,medium,0,low
2424475398792018,0.5,-259.17,0.0,259.17,0.0,0.025971783193124553,0.0,0.04254205042932721,0.005082718404742854,medium,0,low
2424599281615810,1.0,20505.920000000002,0.3501894089489785,1600.73,22106.65,0.34183021151784726,0.30000000000000004,1.1885273863216564e-05,0.1633868375625167,high,2,high
2425294493099826,0.75,1744.47,0.027650061022966826,0.0,1744.47,0.17597329805390885,0.0,0.0,-0.005939856335514372,low,0,low
2430652407784879,0.75,6255.76,0.09265663882328701,1524.9,7780.66,0.10421748463538423,0.4,3.216642548212987e-05,0.09151329378919251,high,1,medium
2432461552241133,0.75,-595.22,0.0,595.22,0.0,0.05990971429725609,0.0,0.09770374370700367,0.01749011376178162,medium,0,low
2433086893977704,0.75,-9.43,0.0,9.43,0.0,0.0007503610418202567,0.0,0.0015479088457327453,0.0002920024121533484,low,0,low
2433549465190980,0.75,3965.34,0.1101234724445642,3451.9799999999996,7417.32,0.137010321251477,0.35000000000000003,7.638294464324641e-05,0.08427382358538205,high,1,medium
2437416724342669,1.0,8621.970000000001,0.1883343107574773,3491.24,12113.210000000001,0.1748985323804298,0.4,4.730622534191305e-05,0.14844134739467665,high,1,medium
2442525776899773,0.75,-421.92,0.0,421.92,0.0,0.04240802270271363,0.0,0.06925702016877623,0.01240222783527113,medium,0,low
2442866771902331,1.0,9788.0,0.15514098682854924,0.0,9788.0,0.9882951756733557,0.0,0.0,-0.04453017217734334,low,1,medium
2449821827448576,1.0,24870.71,0.41364061435069976,2091.77,26962.48,0.4189708180103963,0.30000000000000004,1.2734200290552476e-05,0.17788095348179245,high,2,high
2452431069033112,1.0,6196.07,0.16572886782583887,4259.93,10456.0,0.16492827975775695,0.4,6.68696490754522e-05,0.14153233665799056,high,1,medium
2454558845061591,0.75,8424.62,0.15424862500198128,2319.04,10743.66,0.11972633351358647,0.5,3.542821336956419e-05,0.12526876039750925,high,1,medium
2456467263681542,0.5,-31.32,0.0,31.32,0.0,0.0029610478796998556,0.0,0.005141092794098577,0.0006231115251297937,low,0,low
2457351851769654,0.5,-181.06,0.0,181.06,0.0,0.018083398135711328,0.0,0.029720506427186728,0.0035539060572924424,medium,0,low
2463083572890913,0.5,-78.02,0.0,78.02,0.0,0.007677314454801604,0.0,0.012806770746985024,0.0015371498893076733,low,0,low
2466072832684247,0.5,1002.1100000000004,0.0729127767827424,3598.03,4600.14,0.08259192680192691,0.45,0.00012836097925244663,0.06489939374377145,high,1,medium
2467512583799008,0.75,3761.0,0.05961230603414116,0.0,3761.0,0.37962411254405726,0.0,0.0,-0.012823578106842242,low,0,low
2469453147379961,0.5,121.92999999999984,0.019472824967111,1106.63,1228.56,0.039103438060708894,0.25000000000000006,0.00014773602257611506,0.0327247328695954,medium,0,low
2473329456255774,0.5,929.1800000000004,0.01732735255424704,2163.9199999999996,3093.1000000000004,0.07564233704065454,0.30000000000000004,0.00011479964482938368,0.036767389791684923,medium,0,low
2473586629619430,0.5,7005.5,0.12014391910098113,3144.2,10149.699999999999,0.12184897480648801,0.5,5.0844954162749316e-05,0.0774403638454717,high,1,medium
2473731692759271,0.75,-167.78,0.0,167.78,0.0,0.01674224138801644,0.0,0.02754063055535949,0.004940973770854652,medium,0,low
2475216359244450,0.75,-317.42,0.0,317.42,0.0,0.031854492572132624,0.0,0.05210362946049714,0.00933422968570191,medium,0,low
2475690001917657,1.0,7265.9,0.11516539601527952,0.0,7265.9,0.7335864834021754,0.0,0.0,-0.033050759734869706,low,1,medium
2479071416335650,1.0,29181.940000000002,0.4507631833383526,2392.01,31573.950000000004,0.228481133250521,0.7,1.2435235338421946e-05,0.3099227314139728,high,2,high
2480038457620552,0.75,6214.719999999999,0.12239463631896784,1947.88,8162.6,0.09262207712202158,0.5,3.916644651897721e-05,0.1189407487000442,high,1,medium
2485289226801826,0.5,11763.93,0.18893661536510756,2370.5,14134.43,0.2776054763900531,0.25000000000000006,2.7527363940591276e-05,0.05043776297398225,high,1,medium
2490874064039101,1.0,24663.520000000004,0.4200931987129702,1840.58,26504.100000000002,0.4087336773750493,0.30000000000000004,1.1398794938009251e-05,0.18116267145051604,high,2,high
2491209454028944,0.75,534.31,0.0,0.0,534.31,0.053758369605833224,0.0,0.0,-0.004031877720437492,low,0,low
2494738347359774,0.75,-1046.73,0.05338320838154412,4414.73,3368.0,0.07839636837374646,0.45,0.00021509822476977952,0.09255676167269755,high,1,medium
2495453817921710,1.0,2249.67,0.025825236563059708,516.35,2766.02,0.05504616959034798,0.25000000000000006,3.063131013597276e-05,0.06604340523107691,high,1,medium
2496958678055555,0.5,-123.9,0.0,123.9,0.0,0.012310768640361952,0.0,0.020337847930677323,0.0024351387575835006,low,0,low
2497066999551549,0.5,1255.69,0.01990283875671649,0.0,1255.69,0.1266110544440966,0.0,0.0,-0.0028475559397794447,low,0,low
2499118384251355,0.5,1122.76,0.017256027008606616,369.18,1491.94,0.046786980276512596,0.15000000000000002,4.059097662845071e-05,0.019436544359174798,medium,0,low
2499813646225177,1.0,16704.18,0.2831782663137373,1161.82,17866.0,0.24000217130045748,0.35000000000000003,1.0673845204822994e-05,0.16261537823332378,high,2,high
2500886008484084,1.0,5671.96,0.10299408790477248,826.04,6498.0,0.24635137364209564,0.10000000000000002,2.086355112515192e-05,0.03641905246779835,medium,1,medium
2500894234037049,0.75,-86.59,0.0,86.59,0.0,0.0085428049162282,0.0,0.014213512932343417,0.002557330041060154,medium,0,low
2501363249384571,0.75,-733.3,0.0,733.3,0.0,0.07385451277027641,0.0,0.12036920006106278,0.021543981555968393,medium,0,low
2502402418798788,0.5,-81.93,0.0,81.93,0.0,0.008072188165907554,0.0,0.013448586609849822,0.0016136785831820954,low,0,low
2503056870941242,0.5,-296.34,0.0,296.34,0.0,0.02972560821660489,0.0,0.048643404808530404,0.005810230310449316,medium,0,low
2505549434368777,0.75,-539.42,0.0,539.42,0.0,0.05427443217968269,0.0,0.08854432551062115,0.015851890826413556,medium,0,low
2506071748113178,1.0,7004.0,0.11101424925900684,0.0,7004.0,0.7071370141084035,0.0,0.0,-0.03185871417018796,low,1,medium
2510276309015738,0.75,-2.17,0.0,2.17,0.0,1.7168422221997784e-05,0.0,0.00035619959652598694,7.885727755169722e-05,low,0,low
2511116152809887,0.75,7671.64,0.09125073306810798,954.6700000000001,8626.310000000001,0.09655702440945678,0.45,1.8164002838091898e-05,0.10109062750030764,high,1,medium
2511382675869267,0.5,-461.53999999999985,0.0,1467.31,1005.77,0.04142437310011211,0.25000000000000006,0.00023923532156358866,0.029214666643228943,medium,0,low
2513247546913735,1.0,226.9300000000003,0.03761011871740819,2973.53,3200.46,0.056481263008293175,0.5,0.00015246070856006022,0.13256115346283157,high,1,medium
2515544605392605,0.75,-24.31,0.0,24.31,0.0,0.0022531029398398287,0.0,0.003990420364768084,0.0007288618615848318,low,0,low
2515598354116599,0.75,-215.53,0.0,215.53,0.0,0.021564548218018766,0.0,0.035378663151726254,0.006342858092786999,medium,0,low
2519500528127359,1.0,12993.14,0.24749964337227182,3141.46,16134.6,0.16202328172707595,0.55,3.19580376728461e-05,0.2079321344188894,high,1,medium
2519855460158519,1.0,17083.489999999998,0.3212502575644704,3184.51,20268.0,0.262963112578843,0.4,2.578956303007887e-05,0.1861490157585894,high,2,high
2520506149731039,0.5,-687.8800000000001,0.0,1151.44,463.56,0.02018551995071653,0.35000000000000003,0.0004068489398857196,0.042801751343447034,medium,0,low
2521753540838661,1.0,16201.46,0.3026105149704395,3031.4399999999996,19232.9,0.20420635525413397,0.5,2.5871124887975314e-05,0.21050080605170682,high,2,high
2521811437447010,0.5,-2407.63,0.01838043461032477,4542.900000000001,2135.27,0.06724133752108181,0.45,0.00034906855222586623,0.056156869463586626,high,1,medium
2527028966605348,0.5,-951.98,0.0,951.98,0.0,0.09593916319090276,0.0,0.15626492714322998,0.01864278091193936,medium,0,low
2528675668073453,0.75,2471.67,0.03917626919845937,0.0,2471.67,0.24941374887647827,0.0,0.0,-0.008422260501140288,low,0,low
2532189514197346,0.75,-86.47,0.0,86.47,0.0,0.008530686029953848,0.0,0.014193815258802808,0.002553806980984093,low,0,low
2532643095449799,0.75,-412.61,0.0,412.61,0.0,0.04146779910926186,0.0,0.0677288089965841,0.012128897091036778,medium,0,low
2535454948083133,1.0,-6092.09,0.0,6092.09,0.0,0.04374405777823304,0.65,1.0,0.4581255942221767,high,1,medium
2535647570512044,1.0,402.30999999999995,0.0,1880.8500000000001,2283.16,0.059873213365977396,0.30000000000000004,0.00013516409124452667,0.06905322789077563,high,1,medium
2535768564296533,0.75,-13.76,0.0,13.76,0.0,0.001187650854886436,0.0,0.0022586665659896686,0.0004191261632311927,low,0,low
2536826911633193,1.0,6553.6,0.10387535464646305,0.0,6553.6,0.6616507942920047,0.0,0.0,-0.0298087053029384,low,1,medium
2540912602870072,0.75,89.26,0.0,0.0,89.26,0.008812450135832518,0.0,0.0,-0.0006609337601874389,low,0,low
2541451873651589,1.0,6696.1,0.10613399692507648,0.0,6696.1,0.6760419717427969,0.0,0.0,-0.030457298250502925,low,1,medium
2546198164433731,0.5,-65.6,0.0,65.6,0.0,0.0064230097254062354,0.0,0.01076806153553214,0.0012940587440595092,low,0,low
2553882578437111,0.75,-2.0,0.0,2.0,0.0,0.0,0.0,0.00032829455901012625,7.38662757772784e-05,low,0,low
2557177514010510,0.75,-2423.3900000000003,0.02260750344740137,3849.7199999999993,1426.33,0.04823729881042115,0.5,0.00044272947731514894,0.09616628637655716,high,1,medium
2557901550880639,0.5,-141.7,0.0,141.7,0.0,0.014108403437724073,0.0,0.023259669505867442,0.0027835302539939125,medium,0,low
2559017518636373,1.0,3445.68,0.0588629123012791,268.04,3713.72,0.05724384786181007,0.30000000000000004,1.1844240426879313e-05,0.08988118779139476,high,1,medium
2561209281578066,0.75,-120.24,0.0,120.24,0.0,0.011941142608994234,0.0,0.01973706888768879,0.00354525480405541,medium,0,low
